,name,name_parent,depth
3556,"Essential (xDSL/FttX) tot 500 Mbit/s Silver
<aansluitadres>",Connectivity,1.0
3557,"Infrastructuur <Leverancier> Radio Access x
xbit/s
<aansluitadres>",Connectivity,1.0
3558,VDSL tot 100Mbit/s down/ tot 25Mbit/s up (per maand),Connectivity,1.0
3559,Internet 50Mbit/s 1:1 via NDIX (per maand),Connectivity,1.0
3560,Internet 200Mbit/s 1:10 via NDIX (per maand),Connectivity,1.0
3561,Internet 50Mbit/s 1:1  via NDIX ( per maand ),Connectivity,1.0
3562,VVDSL ( per maand),Connectivity,1.0
3563,Verbinding VDSL (per maand),Connectivity,1.0
3564,Glasvezel 1000Mbit/s symmetrisch (per maand),Connectivity,1.0
3565,Point-to-point 50 Mbit/s 1:5 (per maand),Connectivity,1.0
3566,"Smart Glasnet EVC 10 Mbit/s
<aansluitadres>",Connectivity,1.0
3567,"Fiber Access Centric Enterprise 5 Mbit/s
inclusief 24/7 Storingsdienst
<aansluitadres>",Connectivity,1.0
3568,"1 IP adres t.b.v.
<ip-adres>
<aansluitadres>",Connectivity,1.0
3569,"Rekam EVC 200 Mbit/s
<aansluitadres>",Connectivity,1.0
3570,"Fiber KPN Silver VLAN 100 Mbit/s
Contractduur x jaar tot xx/xx/xxxx
EVC: WOS05
<aansluitadres>",Connectivity,1.0
3571,"Fiber Access Basic 500 Mbit/s
<aansluitadres>",Connectivity,1.0
3572,"KPN BVDSL tot 50 Mbit/s Silver
Contractnummer:
<aansluitadres>",Connectivity,1.0
3573,"Cranendonck Silver EVC 100 Mbit/s
<aansluitadres>",Connectivity,1.0
3574,DDS ADSL 50,Connectivity,1.0
3575,"Fiber Access EuroFiber Enterprise 500 Mbit/s
inclusief 24/7 Storingsdienst
Projectnummer:
<aansluitadres>",Connectivity,1.0
3576,"Infrastructuur DELTA Fiber
<aansluitadres>",Connectivity,1.0
3577,"4G 5 Gbyte/maand - Basic
Best Effort - FUP
SIM Kaart:
Telefoonnummer: 097-",Connectivity,1.0
3578,"Infrastructuur via Midden-BrabantGlas
<aansluitadres>",Connectivity,1.0
3579,"Fiber Access Max 2000 Mbit/s
<aansluitadres>",Connectivity,1.0
3580,200Mbit/s symmetrisch 1:5 (per maand),Connectivity,1.0
3581,/29 IPv4 IP Space (per maand),Connectivity,1.0
3582,Internet 100Mbit/s 1:10 via NDIX (per maand),Connectivity,1.0
3583,Datacenterpoort ( per maand),Connectivity,1.0
3584,Glasvezel 50 Mbit/s symmetrisch 1:5 (per maand),Connectivity,1.0
3585,"Infrastructuur via KempenGlas
Contractnummer:
<aansluitadres>",Connectivity,1.0
3586,"Rekam EVC 500 Mbit/s
<aansluitadres>",Connectivity,1.0
3587,"10 telefoonnummers
<xxx-xxxxxxx t/m xxx-xxxxxxx>",Subscriptions,4.0
3588,"100 telefoonnummers
<xxx-xxxxxxx t/m xxx-xxxxxxx>",Subscriptions,4.0
3589,"1 telefoonnummer
<xxx-xxxxxxx>",Subscriptions,4.0
3590,Managed Magento shared brown Fox,Managed Ecommerce,4.0
3591,Managed Magento Dedicated Brown Jackal,Managed Ecommerce,4.0
3592,Managed dedicated Orange Jackal,Managed Ecommerce,4.0
3593,Managed discount,Managed Ecommerce,4.0
3594,Managed Magento shared platinum Fox,Managed Ecommerce,4.0
3595,Managed Magento staging Jackal,Managed Ecommerce,4.0
3596,Managed Magento staging Fox,Managed Ecommerce,4.0
3597,Managed Magento Dedicated Grey Jackal,Managed Ecommerce,4.0
3598,Managed Magento Dedicated Yellow Jackal,Managed Ecommerce,4.0
3599,Managed shared Red Fox,Managed Ecommerce,4.0
3600,Managed Magento shared golden Fox,Managed Ecommerce,4.0
3601,Managed Magento Dedicated Golden Jackal,Managed Ecommerce,4.0
3602,Managed Magento shared black Fox,Managed Ecommerce,4.0
3603,Managed Magento Dedicated Black Jackal,Managed Ecommerce,4.0
3604,Managed Magento quarter jackal,Managed Ecommerce,4.0
3605,Managed shared Orange Fox,Managed Ecommerce,4.0
3606,Optimize,Legacy Managed Hosting,3.0
3607,5 Managed Cluster Units,Legacy Managed Hosting,3.0
3608,2 Managed Cluster Units,Legacy Managed Hosting,3.0
3609,Secure,Legacy Managed Hosting,3.0
3610,Hybrid Cloud,Legacy Managed Hosting,3.0
3611,Performance,Legacy Managed Hosting,3.0
3612,Personal Hosting,Legacy Managed Hosting,3.0
3613,Hosting algemeen,Legacy Managed Hosting,3.0
3614,Database Cluster SLA,Legacy Managed Hosting,3.0
3615,3 Managed Cluster Units,Legacy Managed Hosting,3.0
3616,1 Managed Cluster Unit,Legacy Managed Hosting,3.0
3617,Extra rackspace,Legacy Managed Hosting,3.0
3618,Extra IP-adres,Legacy Managed Hosting,3.0
3619,Extra harddisks,Legacy Managed Hosting,3.0
3620,BladeVPS PureSSD B4,VPS,3.0
3621,Cloudbox 2 + DA + Managed,VPS,3.0
3622,VPS 4CPU/16GB  + DA + Managed,VPS,3.0
3623,PerformanceVPS C2,VPS,3.0
3624,"VPS traffic overusage at â¬0,02 per GB",VPS,3.0
3625,Cloud VPS Start,VPS,3.0
3626,VPS 2CPU/8GB RAM + DA,VPS,3.0
3627,Cloudbox 2 - wrh034 + DA,VPS,3.0
3628,Cloudbox 4 - wrh054 + cPanel,VPS,3.0
3629,Cloudbox 14 + DA,VPS,3.0
3630,VPS 8CPU/32GB,VPS,3.0
3631,PerformanceVPS C8,VPS,3.0
3632,PerformanceVPS C16,VPS,3.0
3633,BladeVPS PureSSD X1,VPS,3.0
3634,1 GB SAS SAN Storage (additional),VPS,3.0
3635,Cloudbox 3 - 3520457 + DA + managed,VPS,3.0
3636,VPS 8GB/32GB RAM - WRHG-006 + Backups 3xp/d/14 dagen terug,VPS,3.0
3637,VPS 8CPU/32GB,VPS,3.0
3638,PerformanceVPS C8,VPS,3.0
3639,BladeVPS PureSSD PRO X24,VPS,3.0
3640,BladeVPS PureSSD PRO X64,VPS,3.0
3641,BladeVPS PureSSD B4,VPS,3.0
3642,VPS 2GB/1CPU,VPS,3.0
3643,VPS 4CPU/16GB RAM + DA,VPS,3.0
3644,Cloudbox 4 + Plesk onb. domeinen + Managed,VPS,3.0
3645,VPS 2CPU/8GB + DA,VPS,3.0
3646,VPS 8CPU/32GB RAM + DA,VPS,3.0
3647,PerformanceVPS C4,VPS,3.0
3648,PerformanceVPS C4,VPS,3.0
3649,VPS - Virtual Top XL,VPS,3.0
3650,BladeVPS PureSSD X1,VPS,3.0
3651,BladeVPS PureSSD PRO X24,VPS,3.0
3652,BladeVPS PureSSD X1,VPS,3.0
3653,BladeVPS PureSSD X4,VPS,3.0
3654,Medewerker BladeVPS,VPS,3.0
3655,BladeVPS PureSSD X8,VPS,3.0
3656,BladeVPS PureSSD B64,VPS,3.0
3657,VPS_6,VPS,3.0
3658,VPS 32GB/8CPUs +  Installatron,VPS,3.0
3659,BladeVPS PureSSD X8,VPS,3.0
3660,BladeVPS PureSSD PRO X16,VPS,3.0
3661,BladeVPS PureSSD B2,VPS,3.0
3662,PerformanceVPS C16,VPS,3.0
3663,BladeVPS PureSSD B8,VPS,3.0
3664,VPS 2GB/2CPU's,VPS,3.0
3665,PerformanceVPS C8,VPS,3.0
3666,PerformanceVPS C32,VPS,3.0
3667,Cloud VPS,VPS,3.0
3668,BladeVPS PureSSD X4,VPS,3.0
3669,BladeVPS PureSSD X8,VPS,3.0
3670,VPS_4,VPS,3.0
3671,VPS 1 - 1GB/1CPU - WRHG-002 + DA,VPS,3.0
3672,BladeVPS PureSSD X4,VPS,3.0
3673,"VPS-dataverkeerovergebruik Ã¡ â¬0,02 per GB",VPS,3.0
3674,BladeVPS PureSSD PRO X64,VPS,3.0
3675,VPS CLOUD - XS,VPS,3.0
3676,VPS 2CPU/8GB - wrh037 + 5 cpanel users + Kernalcare licentie,VPS,3.0
3677,VPS 2 - 2CPU/2GB,VPS,3.0
3678,VPS - Virtual Top XXL,VPS,3.0
3679,BladeVPS PureSSD B16,VPS,3.0
3680,PerformanceVPS C2,VPS,3.0
3681,BladeVPS PureSSD X1,VPS,3.0
3682,"VPS traffic overusage at Â£0,02 per GB",VPS,3.0
3683,VPS_3,VPS,3.0
3684,Cloud VPS Maximaal,VPS,3.0
3685,VPS2 - 2CPU's-2GB - 3520728 - DA lifetime,VPS,3.0
3686,VPS 8CPU/32GB  + cPanel licentie 30 domeinen,VPS,3.0
3687,VPS 2CPU/4GB RAM,VPS,3.0
3688,VPS 4CPU/16GB RAM + DA,VPS,3.0
3689,BladeVPS PureSSD PRO X16,VPS,3.0
3690,"VPS-dataverkeerovergebruik Ã¡ â¬0,02 per GB",VPS,3.0
3691,VPS 2GBRAM/2CPUs + DA,VPS,3.0
3692,VPS 8CPU/16GB RAM + 5 cpanel users,VPS,3.0
3693,8CPUs/32GB ram VPS server - wrh007,VPS,3.0
3694,PerformanceVPS C4,VPS,3.0
3695,VPS_5,VPS,3.0
3696,VPS 4CPU/16GB RAM + DA,VPS,3.0
3697,VPS 5 - 8CPU's/32GB RAM + DA,VPS,3.0
3698,PerformanceVPS C2,VPS,3.0
3699,BladeVPS PureSSD X4,VPS,3.0
3700,VPS_1,VPS,3.0
3701,BladeVPS PureSSD PRO X16,VPS,3.0
3702,BladeVPS PureSSD PRO X24,VPS,3.0
3703,BladeVPS PureSSD B32,VPS,3.0
3704,VPS_2,VPS,3.0
3705,Cloud VPS Plus,VPS,3.0
3706,VPS 32GB/8CPU  + DA,VPS,3.0
3707,VPS 2CPU/4GB RAM,VPS,3.0
3708,BYOIP,Extra IP address,3.0
3709,Colocation Extra IP adres,Extra IP address,3.0
3710,IPADDR,Extra IP address,3.0
3711,1 Extra IP,Extra IP address,3.0
3712,"2 in 1 economy pakket VoIP SIP 2 abonnement
inclusief telefoonnummer",?,1.0
3713,"VoIP SIP Onbeperkt bellen Europa
inclusief telefoonnummer",?,1.0
3714,Anti-DDoS > 1 Gbit/s,?,1.0
3715,Setup eenmalig,?,1.0
3716,Setup Hosted Hardware,?,1.0
3717,"VoIP SIP 1 abonnement
inclusief telefoonnummer",?,1.0
3718,"Infrastructuur Rekam <bedrijventerrein>
<aansluitadres>",?,1.0
3719,"Metro Ethernet Connect Premium t/m 10 Mbit/s
<glasvezelleverancier>
Contractduur <xx> jaar tot <xx/xx/xxxx>
<aansluitadres>",?,1.0
3720,"Alles-in-een VoIP SIP 3 abonnement
inclusief telefoonnummer",?,1.0
3721,"24/7 Storingsdienst
t.b.v. <dienst/glasvezelleverancier>
<aansluitadres>",?,1.0
3722,"IP Private Network Basic t/m 10 Mbit/s
<glasvezelleverancier>
<aansluitadres>",?,1.0
3723,"IP-TV Basispakket <Leverancier> 30 Zenders
MAC-adres:
Contractduur 1 jaar tot xx/xx/20xx
IPTV powered by InCompanyMedia",?,1.0
3724,Compass Seat (per maand),?,1.0
3725,Settopbox Adapter,?,1.0
3726,GlaspatchTDCA (per maand),?,1.0
3727,"Cloud Connect Circuit Basic 100 Mbit/s
<ExpressRoute> of <AWS Direct Connect> of
<OpenStack Connect>
<Key: XL02345676789900> of <ID: 012345678912>",?,1.0
3728,"Cloud Connect Break-Out port Basic 1000 Mbit/s
<datacenter>",?,1.0
3729,Anti-DDoS t/m 1000 Mbit/s,?,1.0
3730,Whitelist per persoon TDCA (per maand),?,1.0
3731,24x7 Zelfstandige toegang ( per persoon) (per maand),?,1.0
3732,Wavelength (per maand),?,1.0
3733,Sendgrid (externe mail service),?,1.0
3734,"IP-TV Pluspakket <Leverancier> 60 Zenders
MAC-adres:
Contractduur 1 jaar tot xx/xx/20xx
IPTV powered by InCompanyMedia",?,1.0
3735,"Secure VoIP 4/5 Mbit/s
<aansluitadres>",?,1.0
3736,"Infrastructuur via Parkned
Contractnummer:
<aansluitadres>",?,1.0
3737,"Infrastructuur via SBBU
Contractnummer:
<aansluitadres>",?,1.0
3738,Betaling op factuur,?,1.0
3739,Eenmalige kosten,?,1.0
3740,Setup (eenmalig),?,1.0
3741,"Gratis Demonstratie VoIP SIP 2 abonnement
inclusief telefoonnummer",?,1.0
3742,"Tele2 Infra On-Net 1000 Mbit/s 99,9%
<aansluitadres>",?,1.0
3743,"Infra De Copenvezel
<aansluitadres>",?,1.0
3744,"Infrastructuur via Breedband Tilburg
Contractnummer:
<aansluitadres>",?,1.0
3745,Setup (eenmalig),?,1.0
3746,Datacenterpoort (per maand),?,1.0
3747,SSL DEAL,?,1.0
3748,"VoIP SIP 60 abonnement
inclusief telefoonnummer",?,1.0
3749,"24/7 Storingsdienst
<t.b.v. Leverancier>",?,1.0
3750,"Internet Access Datacenter IT-Lockers met
1 TB upload en 1 TB download dataverkeer
<Aansluiting van xxx Mbit/s (xxxx base xx)>",?,1.0
3751,"Eenmalige Partnerpremie t.b.v.
periode 01/10/19 t/m 31/03/20",?,1.0
3752,Prepaid,?,1.0
3753,"Darkfiber
A-zijde:
B-zijde:",?,1.0
3754,"Magneetvoetantenne incl. x meter kabel
Contractduur x jaar tot xx/xx/xxxx",?,1.0
3755,verkoop kosten,?,1.0
3756,"IP Private Network Premium t/m 50 Mbit/s
<glasvezelleverancier>
Contractduur xx jaar tot xx/xx/xxxx
<aansluitadres>",?,1.0
3757,"IP Private Network Premium t/m 100 Mbit/s
<glasvezelleverancier>
Contractduur xx jaar tot xx/xx/xxxx
<aansluitadres>",?,1.0
3758,"IP-TV Set-top box
Contractduur 3 jaar tot xx/xx/20xx",?,1.0
3759,Opslag beheer 24x7 (per maand),?,1.0
3760,Randapparatuur (per maand),?,1.0
3761,Mobiel back-up verbinding (per maand),?,1.0
3762,"VoIP SIP 8 abonnement
inclusief telefoonnummer",?,1.0
3763,"Metro Ethernet Connect Basic t/m 100 Mbit/s
<glasvezelleverancier>
Contractduur <xx> jaar tot <xx/xx/xxxx>
<aansluitadres>",?,1.0
3764,"Metro Ethernet Connect Premium t/m 500 Mbit/s
<glasvezelleverancier>
Contractduur <xx> jaar tot <xx/xx/xxxx>
<aansluitadres>",?,1.0
3765,Anti-DDoS t/m 500 Mbit/s,?,1.0
3766,Redundante Uplink (per maand),?,1.0
3767,Percolate,?,1.0
3768,"VoIP SIP 2 abonnement
inclusief telefoonnummer",?,1.0
3769,Setup eenmalig,?,1.0
3770,"Tele2 Infra On-Net 1000 Mbit/s 99,6%
<aansluitadres>",?,1.0
3771,"VoIP SIP Onbeperkt bellen Nederland
inclusief telefoonnummer",?,1.0
3772,"Korting volgens contractafspraak
periode",?,1.0
3773,Anti-DDoS t/m 100 Mbit/s,?,1.0
3774,"Metro Ethernet Connect Premium t/m 100 Mbit/s
<glasvezelleverancier>
Contractduur <xx> jaar tot <xx/xx/xxxx>
<aansluitadres>",?,1.0
3775,"Cloud Connect Circuit Premium 50 Mbit/s
<ExpressRoute> of <AWS Direct Connect> of
<OpenStack Connect>
<Key: XL02345676789900> of <ID: 012345678912>",?,1.0
3776,"Cloud Connect Circuit Premium 100 Mbit/s
<ExpressRoute> of <AWS Direct Connect> of
<OpenStack Connect>
<Key: XL02345676789900> of <ID: 012345678912>",?,1.0
3777,"Cloud Connect Circuit Premium 200 Mbit/s
<ExpressRoute> of <AWS Direct Connect> of
<OpenStack Connect>
<Key: XL02345676789900> of <ID: 012345678912>",?,1.0
3778,Patch UTP Equinix EN1 (per maand),?,1.0
3779,Setup Eenmalig,?,1.0
3780,"VoIP SIP 5 abonnement
inclusief telefoonnummer",?,1.0
3781,"Tele2 Infra 800 Mbit/s 99,9%
<aansluitadres>",?,1.0
3782,"Genexis media Converter
Type:",?,1.0
3783,Setup Eenmalig,?,1.0
3784,"VoIP SIP 6 abonnement
inclusief telefoonnummer",?,1.0
3785,"VoIP SIP 4 abonnement
inclusief telefoonnummer",?,1.0
3786,"VoIP SIP 15 abonnement
inclusief telefoonnummer",?,1.0
3787,"VoIP SIP 45 abonnement
inclusief telefoonnummer",?,1.0
3788,"Poortkosten <netwerk>
Contractduur x jaar tot xx/xx/xxxx",?,1.0
3789,"Cloud Connect Circuit Basic 50 Mbit/s
<ExpressRoute> of <AWS Direct Connect> of
<OpenStack Connect>
<Key: XL02345676789900> of <ID: 012345678912>",?,1.0
3790,"Infrastructuur via HTC
Poortnummer:
<aansluitadres>",?,1.0
3791,Fortinet Support Coverage Fortigate 60E firewall (per maand),?,1.0
3792,Comodo PositiveSSL - Wildcard,?,1.0
3793,"IP Private Network Basic t/m 100 Mbit/s
<glasvezelleverancier>
<aansluitadres>",?,1.0
3794,Canal Digitaal Entertainment HD,?,1.0
3795,"VoIP SIP 3 abonnement
inclusief telefoonnummer",?,1.0
3796,"IP Private Network Basic t/m 200 Mbit/s
Contractduur x tot xx/xx/20xx
<glasvezelleverancier>
<aansluitadres>",?,1.0
3797,"IP Private Network Basic t/m 500 Mbit/s
<glasvezelleverancier>
<aansluitadres>",?,1.0
3798,Wordpress algemeen,?,1.0
3799,Trustee Service .fr,,
3800,Trustee Service .fr,,
3801,Trustee Service .de,,
3802,Trustee Service .it,,
3803,Trustee Service .de,,
3804,Trustee Service .it,,
3805,CPanel admin,Licenses,2.0
3806,CPanel pro,Licenses,2.0
3807,MSOFFICE_PRO,Licenses,2.0
3808,Unmanaged + DirectAdmin,Licenses,2.0
3809,Windows Remote Desktop Services,Licenses,2.0
3810,Windows Remote Desktop Services,Licenses,2.0
3811,Microsoft Windows Server 2022 Standard,Licenses,2.0
3812,Microsoft Windows Server 2012 R2 Standard,Licenses,2.0
3813,Microsoft Windows Server 2016 Standard,Licenses,2.0
3814,Microsoft SQL Server Web,Licenses,2.0
3815,Microsoft Office Standard,Licenses,2.0
3816,Microsoft Windows Server 2019 Standard,Licenses,2.0
3817,Windows webhosting account,Licenses,2.0
3818,WIN_ANTIVIR,Licenses,2.0
3819,Unmanaged,Licenses,2.0
3820,Plesk Co-op (5 users),Licenses,2.0
3821,Plesk Co-op (50 users),Licenses,2.0
3822,Plesk Web Host Edition,Licenses,2.0
3823,Microsoft Windows Server 2022 Standard (per twee cores),Licenses,2.0
3824,DirectAdmin licence,Licenses,2.0
3825,Plesk Web Host Edition,Licenses,2.0
3826,Microsoft Windows Server 2019 Standard,Licenses,2.0
3827,WIN_MSSQL2019,Licenses,2.0
3828,Varnish,Licenses,2.0
3829,CPanel premier 1000,Licenses,2.0
3830,Plesk Web Host Edition,Licenses,2.0
3831,Microsoft Windows Server 2022 Standard,Licenses,2.0
3832,Microsoft Office Standard,Licenses,2.0
3833,CDN,Licenses,2.0
3834,Softaculous,Licenses,2.0
3835,Microsoft 365 Apps for enterprise,Licenses,2.0
3836,CPanel premier,Licenses,2.0
3837,CPanel premier 250,Licenses,2.0
3838,Microsoft Windows Server 2008 R2 Enterprise,Licenses,2.0
3839,Windows Remote Desktop Services,Licenses,2.0
3840,CPanel admin,Licenses,2.0
3841,CPanel admin,Licenses,2.0
3842,Backups 1x per dag 30 dagen lang bewaard,Licenses,2.0
3843,Redis + Memcached,Licenses,2.0
3844,Installatron,Licenses,2.0
3845,CPanel admin,Licenses,2.0
3846,CPanel pro,Licenses,2.0
3847,Plesk Web Host Edition,Licenses,2.0
3848,Microsoft Windows Server 2019 Standard (per two cores),Licenses,2.0
3849,Microsoft Windows Server 2012 R2 Standard,Licenses,2.0
3850,DirectAdmin licentie,Licenses,2.0
3851,Microsoft Windows Server 2016 Standard,Licenses,2.0
3852,Microsoft SQL Server Standard,Licenses,2.0
3853,ASTARO_FW,Licenses,2.0
3854,CentOS 64 bit,Licenses,2.0
3855,Microsoft SQL Server Web,Licenses,2.0
3856,Microsoft Exchange Standard,Licenses,2.0
3857,Microsoft 365-apps voor bedrijven,Licenses,2.0
3858,Microsoft 365 Business Standard,Licenses,2.0
3859,VPS_CP,Licenses,2.0
3860,CPanel pro,Licenses,2.0
3861,CPanel premier 1000,Licenses,2.0
3862,Plesk Web Host Edition,Licenses,2.0
3863,Plesk Web Pro Edition,Licenses,2.0
3864,Windows Remote Desktop Services,Licenses,2.0
3865,WINOS_HYPERV,Licenses,2.0
3866,Plesk Web Pro Edition,Licenses,2.0
3867,Plesk Web Pro Edition,Licenses,2.0
3868,Microsoft Windows Server 2012 R2 Standard (per twee cores),Licenses,2.0
3869,MSSQL 2016 Web,Licenses,2.0
3870,Microsoft Office Professional,Licenses,2.0
3871,CPanel pro,Licenses,2.0
3872,Office 365 Enterprise E3,Licenses,2.0
3873,Plesk Co-op (5 users),Licenses,2.0
3874,Plesk Co-op (30 users),Licenses,2.0
3875,CPanel plus,Licenses,2.0
3876,Office 365 ProPlus,Licenses,2.0
3877,WIN_MSSQL2017,Licenses,2.0
3878,Plesk Co-op (10 users),Licenses,2.0
3879,CPanel premier,Licenses,2.0
3880,Windows Remote Desktop Services,Licenses,2.0
3881,Plesk Web Host Edition,Licenses,2.0
3882,Microsoft Windows Server 2016 Standard,Licenses,2.0
3883,Microsoft SQL Server Web,Licenses,2.0
3884,WIN_TS,Licenses,2.0
3885,WIN_MSSQL2012,Licenses,2.0
3886,CPanel admin,Licenses,2.0
3887,CPanel admin,Licenses,2.0
3888,CPanel premier,Licenses,2.0
3889,DirectAdmin licence,Licenses,2.0
3890,Plesk Web Pro Edition,Licenses,2.0
3891,Microsoft SQL Server Standard,Licenses,2.0
3892,Microsoft Windows Server 2019 Standard,Licenses,2.0
3893,Office 365 Installatie Service,Licenses,2.0
3894,ASTARO_PREMSUPPORT,Licenses,2.0
3895,WINOS_2016,Licenses,2.0
3896,Plesk Co-op (5 users),Licenses,2.0
3897,Plesk licentie,Licenses,2.0
3898,Plesk Web Host Edition,Licenses,2.0
3899,Microsoft Windows Server 2012 R2 Standard,Licenses,2.0
3900,Microsoft Windows Server 2012 R2 Standard,Licenses,2.0
3901,Microsoft Windows Server 2016 Standard,Licenses,2.0
3902,CPanel premier,Licenses,2.0
3903,ASTARO_NETSEC,Licenses,2.0
3904,DirectAdmin + Cloudlinux Managed door Vimexx,Licenses,2.0
3905,CPanel admin,Licenses,2.0
3906,Spamrelay,Licenses,2.0
3907,Microsoft Windows Server 2012 R2 Standard (per twee cores),Licenses,2.0
3908,Microsoft Windows Server 2008 R2 Standard,Licenses,2.0
3909,Microsoft Windows Server 2019 Standard,Licenses,2.0
3910,Microsoft 365 Business Basic,Licenses,2.0
3911,WIN_BACKUP_SOFT,Licenses,2.0
3912,WIN_MSSQL2016,Licenses,2.0
3913,CPanel premier 150,Licenses,2.0
3914,CPanel premier 200,Licenses,2.0
3915,Plesk Web Pro Edition,Licenses,2.0
3916,Microsoft Exchange Enterprise,Licenses,2.0
3917,CPanel admin,Licenses,2.0
3918,Sophos UTM FullGuard,Licenses,2.0
3919,Plesk Web Pro Edition,Licenses,2.0
3920,Microsoft Windows Server 2012 R2 Standard (per two cores),Licenses,2.0
3921,Microsoft Windows Server 2022 Standard,Licenses,2.0
3922,DirectAdmin licence,Licenses,2.0
3923,CPanel plus,Licenses,2.0
3924,MSOFFICE_STD,Licenses,2.0
3925,ASTARO_MAILSEC,Licenses,2.0
3926,CPanel pro,Licenses,2.0
3927,CPanel plus,Licenses,2.0
3928,Microsoft Windows Server 2016 Standard (per twee cores),Licenses,2.0
3929,Microsoft Windows Server 2019 Standard (per twee cores),Licenses,2.0
3930,CPanel admin,CPanel,4.0
3931,CPanel pro,CPanel,4.0
3932,CPanel premier 1000,CPanel,4.0
3933,CPanel premier,CPanel,4.0
3934,CPanel premier 250,CPanel,4.0
3935,CPanel admin,CPanel,4.0
3936,CPanel admin,CPanel,4.0
3937,CPanel admin,CPanel,4.0
3938,CPanel pro,CPanel,4.0
3939,CPanel pro,CPanel,4.0
3940,CPanel premier 1000,CPanel,4.0
3941,CPanel pro,CPanel,4.0
3942,CPanel plus,CPanel,4.0
3943,CPanel premier,CPanel,4.0
3944,CPanel admin,CPanel,4.0
3945,CPanel admin,CPanel,4.0
3946,CPanel premier,CPanel,4.0
3947,CPanel premier,CPanel,4.0
3948,CPanel admin,CPanel,4.0
3949,CPanel premier 150,CPanel,4.0
3950,CPanel premier 200,CPanel,4.0
3951,CPanel admin,CPanel,4.0
3952,CPanel plus,CPanel,4.0
3953,CPanel pro,CPanel,4.0
3954,CPanel plus,CPanel,4.0
3955,Stack 2000GB,Cloud Applications,1.0
3956,Stack 1000GB,Cloud Applications,1.0
3957,Hosted Exchange Online licenties 5 t/m 24,Cloud Applications,1.0
3958,Hosted Exchange Standard Plus,Cloud Applications,1.0
3959,E-mail Only Pro,Cloud Applications,1.0
3960,Stack 1000GB Gratis,Cloud Applications,1.0
3961,Stack 10000GB,Cloud Applications,1.0
3962,E-mail Authenticated SMTP,Cloud Applications,1.0
3963,Een extra mailaccount bij het DDS Basispakket,Cloud Applications,1.0
3964,Mailbox Account,Cloud Applications,1.0
3965,E-mail Only Core,Cloud Applications,1.0
3966,E-mail Only Pro,Cloud Applications,1.0
3967,Hosted Exchange Online,Cloud Applications,1.0
3968,PASS WEB 10,Cloud Applications,1.0
3969,Hosted Exchange Standard,Cloud Applications,1.0
3970,PASS MX 5,Cloud Applications,1.0
3971,E-mail Only Core,Cloud Applications,1.0
3972,Hosted Exchange Online licenties 2 t/m 4,Cloud Applications,1.0
3973,Stack 250GB,Cloud Applications,1.0
3974,PASS MX 20,Cloud Applications,1.0
3975,Premium Anti Spam Service WEB,Cloud Applications,1.0
3976,Stack 10000GB,Cloud Applications,1.0
3977,Stack 250GB,Cloud Applications,1.0
3978,Mailbox Account,Cloud Applications,1.0
3979,E-mail Only Pro,Cloud Applications,1.0
3980,Hosted Exchange Online licenties 25+,Cloud Applications,1.0
3981,E-mail Only Core,Cloud Applications,1.0
3982,E-mail Only,Cloud Applications,1.0
3983,Hosted Exchange Online voor Partners,Cloud Applications,1.0
3984,E-mail Accounts (additional),Cloud Applications,1.0
3985,Messagelabs for Hosted Exchange,Cloud Applications,1.0
3986,PASS voor MX,Cloud Applications,1.0
3987,Stack 1000GB,Cloud Applications,1.0
3988,Stack 1000GB + 250GB Bonus,Cloud Applications,1.0
3989,Stack 1000GB Gratis,Cloud Applications,1.0
3990,Stack 2000GB,Cloud Applications,1.0
3991,E-mail Only Core,Cloud Applications,1.0
3992,PASS WEB 5,Cloud Applications,1.0
3993,Office 365 voor Partners,Cloud Applications,1.0
3994,Hosted Exchange Online licentie,Cloud Applications,1.0
3995,Upgrade naar Enterprise Mailbox,Cloud Applications,1.0
3996,128 MB Redis Cache (gratis),Storage,4.0
3997,64 MB Redis Cache,Storage,4.0
3998,512 MB Redis Cache (gratis),Storage,4.0
3999,512 MB Redis Cache,Storage,4.0
4000,256 MB Redis Cache,Storage,4.0
4001,100 GB extra storage,Storage,4.0
